,UserID,ItemID,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather,Rating
555,1006,262,1,4,2,4,1,1,3,4,3
556,1006,260,1,2,4,2,3,1,3,4,2
557,1006,686,1,2,1,2,3,2,3,4,3
558,1006,259,1,4,4,2,2,1,1,2,2
559,1006,276,1,2,2,4,3,1,3,2,1
560,1006,680,1,2,4,4,2,1,3,2,3
561,1006,711,1,2,2,4,3,1,3,2,2
562,1006,270,2,2,4,1,3,1,3,4,2
563,1006,725,2,4,2,4,1,1,3,4,2
564,1006,718,1,2,1,2,3,1,3,4,1
565,1006,692,1,2,4,4,3,1,3,1,2
566,1006,709,1,2,2,4,3,1,3,4,3
567,1006,745,1,2,4,1,3,1,3,4,2
568,1006,704,1,2,2,2,3,1,1,4,1
569,1006,676,2,4,4,2,1,1,3,4,2
570,1006,683,1,2,2,4,3,1,3,4,3
571,1006,741,1,2,4,2,3,1,2,4,4
572,1006,680,1,2,2,2,3,2,3,2,0
573,1006,716,1,4,2,4,3,1,3,1,1
574,1006,701,2,4,2,2,3,1,3,4,2
575,1006,756,1,4,2,4,2,1,1,4,1
576,1006,725,2,2,2,1,3,2,3,4,3
577,1006,740,1,2,4,4,1,1,3,2,1
578,1006,296,1,2,1,2,1,1,3,4,1
579,1006,703,1,2,1,2,3,1,3,4,3
580,1006,263,1,2,4,4,3,1,3,4,4
581,1006,689,2,2,4,4,3,1,3,2,4
582,1006,717,1,4,2,2,3,1,3,4,3
583,1006,760,1,2,2,2,3,2,3,4,4
584,1006,719,2,2,4,2,3,1,3,4,3
585,1006,730,1,2,4,1,3,1,3,4,1
586,1006,687,1,2,4,4,3,1,3,1,4
587,1006,262,1,2,2,4,3,1,3,1,2
588,1006,682,1,4,1,2,3,1,3,2,1
589,1006,295,2,4,4,4,1,1,3,4,2
590,1006,757,1,4,4,2,3,1,3,1,1
591,1006,294,2,4,4,2,3,1,3,4,1
592,1006,676,1,4,4,4,3,1,3,2,4
593,1006,291,1,4,4,2,3,1,3,4,5
594,1006,708,1,2,4,1,3,1,3,4,4
595,1006,716,1,2,2,4,3,1,3,2,2
596,1006,701,1,4,2,2,3,1,3,4,2
597,1006,679,1,1,4,2,3,2,3,2,4
598,1006,759,1,2,2,4,3,1,3,4,2
599,1006,733,2,2,4,1,3,2,3,2,2
600,1006,730,1,1,2,4,3,1,3,1,3
601,1006,724,1,2,1,4,3,1,3,4,1
602,1006,705,1,4,4,4,3,1,3,4,1
603,1006,727,1,2,1,4,1,1,3,2,1
604,1006,739,1,2,4,1,2,2,3,4,4
605,1006,259,1,2,4,4,2,1,1,2,1
606,1006,285,1,4,2,4,3,1,1,4,2
607,1006,704,1,4,2,2,2,1,3,4,1
608,1006,675,1,1,2,4,3,1,3,4,4
609,1006,269,2,2,2,2,3,2,3,4,4
610,1006,679,1,2,4,4,3,1,3,2,2
611,1006,256,1,4,2,1,3,2,3,1,3
612,1006,264,1,4,4,4,3,1,3,4,4
613,1006,680,1,4,2,4,3,1,3,2,3
614,1006,268,1,4,2,4,3,1,3,2,2
615,1006,291,1,2,4,4,3,1,3,2,4
616,1006,758,1,2,1,2,3,1,3,2,1
617,1006,708,1,2,4,4,3,1,3,1,3
618,1006,254,2,4,2,1,3,2,3,4,2
619,1006,734,1,1,4,2,3,2,3,4,1
620,1006,716,2,2,2,4,1,1,3,4,2
621,1006,759,1,2,4,2,3,1,3,2,3
622,1006,741,1,2,2,1,3,2,3,4,3
623,1006,695,1,4,2,2,3,1,3,2,3
624,1006,681,1,2,1,2,2,2,3,4,3
625,1006,743,1,2,4,4,2,1,3,2,2
626,1006,273,1,4,4,2,3,2,3,4,4
627,1006,733,1,4,2,4,3,1,3,2,2
628,1006,729,1,2,2,1,3,1,3,4,2
629,1006,736,1,4,2,4,3,1,3,2,3
630,1006,263,1,2,4,2,3,2,3,4,4
631,1006,748,1,2,4,4,3,1,3,2,1
632,1006,286,1,4,4,2,3,1,3,4,3
633,1006,701,1,4,4,4,3,1,3,1,3
634,1006,696,2,2,4,2,3,1,3,4,4
635,1006,754,1,2,1,2,3,2,3,4,4
636,1006,711,1,2,4,4,3,1,1,4,2
637,1006,753,2,4,4,2,1,1,3,4,4
638,1006,735,1,2,4,4,3,1,3,1,3
639,1006,270,2,4,4,2,1,1,3,4,4
640,1006,725,1,1,2,2,3,2,3,4,2
641,1006,740,2,2,4,1,3,2,3,4,1
642,1006,296,1,2,4,4,3,1,3,4,2
643,1006,715,1,2,2,4,3,1,3,2,2
644,1006,756,1,2,2,4,3,1,3,4,1
645,1006,266,1,4,1,4,3,2,3,4,4
646,1006,674,1,2,2,4,3,1,3,2,2
647,1006,271,1,2,4,4,3,1,3,2,1
648,1006,710,1,4,4,4,3,1,1,2,2
649,1006,689,1,2,4,2,3,1,3,1,4
650,1006,248,1,4,2,4,1,1,3,4,4
651,1006,717,1,1,4,4,3,1,3,4,2
652,1006,703,2,4,2,4,3,1,3,1,3
653,1006,287,2,4,2,2,1,1,3,4,2
654,1006,278,1,1,2,2,2,1,3,2,1
655,1006,694,1,2,4,4,1,1,3,4,1
656,1006,297,1,2,4,1,2,2,3,4,3
657,1006,261,2,4,4,1,3,2,3,4,4
658,1006,760,1,4,2,4,3,1,3,2,3
659,1006,249,1,2,4,2,2,1,1,4,4
660,1006,719,1,4,4,4,3,1,3,2,3
661,1006,691,1,2,2,1,3,1,3,4,2
662,1006,718,1,2,1,2,3,1,3,4,1
663,1006,752,1,2,4,4,3,1,3,4,1
664,1006,761,1,4,4,2,3,1,3,2,1
665,1006,272,1,2,4,1,3,1,3,4,1
666,1006,730,1,2,4,4,3,1,3,1,2
667,1006,293,1,2,2,4,3,1,3,4,3
668,1006,712,1,4,4,4,3,1,3,1,2
669,1006,692,1,4,1,2,3,2,3,4,1
670,1006,250,1,2,4,2,3,1,3,1,4
671,1006,699,1,2,2,1,3,1,3,4,1
672,1006,727,1,2,1,2,3,1,3,1,1
673,1006,697,2,4,2,4,3,1,3,1,1
674,1006,687,1,2,4,1,3,1,3,4,2
675,1006,253,1,2,2,1,2,2,3,4,3
676,1006,732,1,2,2,2,1,1,3,4,3
677,1006,682,1,2,1,2,3,1,3,2,1
678,1006,724,1,2,1,2,3,2,3,4,2
679,1006,277,1,4,2,4,3,1,1,4,3
680,1006,262,2,2,2,4,3,1,1,4,3
681,1006,728,1,4,4,2,1,1,3,4,1
682,1006,705,1,4,1,4,3,1,3,4,1
683,1006,709,2,2,1,4,2,2,3,4,2
684,1006,295,1,1,2,2,3,2,3,4,3
685,1006,723,1,2,2,4,3,1,1,4,1
686,1006,279,2,4,2,2,1,1,3,4,1
687,1006,251,1,2,2,2,3,2,3,2,1
688,1006,259,1,4,4,2,3,1,3,1,2
689,1006,704,1,2,4,1,3,1,3,4,1
690,1006,714,1,2,2,4,3,1,3,2,2
691,1006,294,1,2,4,2,3,1,3,4,2
692,1006,260,2,2,2,4,1,1,3,4,3
693,1006,693,1,2,2,2,3,1,3,2,1
694,1006,686,1,2,4,4,3,1,3,4,4
695,1006,757,1,4,2,2,3,1,3,2,1
696,1006,267,1,4,2,2,3,2,3,4,3
697,1006,280,1,2,4,2,3,1,3,4,2
698,1006,678,1,4,4,2,3,1,2,1,1
699,1006,745,2,4,4,4,1,1,3,4,4
700,1006,282,1,2,4,4,3,1,3,1,1
701,1006,285,2,4,2,4,2,1,1,4,2
702,1006,739,1,2,2,1,3,1,1,4,3
703,1006,276,1,4,2,4,3,1,3,1,1
704,1006,252,2,2,4,2,3,2,3,4,4
705,1006,675,1,2,2,4,3,1,3,4,2
706,1006,683,1,4,2,4,3,1,3,4,4
707,1006,676,1,4,4,4,3,1,3,1,2
708,1007,739,2,4,4,2,3,1,3,4,4
709,1007,686,1,2,4,1,3,2,3,4,1
710,1007,714,1,2,1,2,3,2,3,2,2
711,1007,256,1,4,4,4,3,1,3,2,1
712,1007,266,2,2,2,4,1,1,3,4,5
713,1007,266,1,1,4,2,3,2,3,2,4
714,1007,714,1,4,2,4,3,1,3,4,1
715,1007,256,1,1,2,4,3,1,3,4,1
716,1007,260,1,2,1,4,2,2,3,4,4
717,1007,256,1,4,4,4,3,1,3,4,1
718,1007,714,1,2,2,1,3,1,3,4,4
719,1007,266,1,1,2,2,3,1,3,2,4
720,1007,686,1,4,4,4,3,1,1,4,2
721,1007,260,1,4,1,4,3,1,3,4,3
722,1007,686,2,4,4,4,3,1,3,1,1
723,1007,739,2,4,4,2,2,1,3,4,2
724,1007,260,1,4,1,4,3,2,3,2,4
725,1007,739,1,1,2,2,3,1,3,4,3
726,1007,266,2,4,4,4,1,1,3,4,3
727,1007,714,1,1,2,4,3,1,3,4,3
728,1007,686,1,4,2,1,3,1,3,4,1
729,1007,260,1,4,1,4,2,2,3,4,5
730,1007,739,2,2,4,4,3,1,1,4,3
731,1007,256,1,2,1,2,3,2,3,4,1
732,1008,295,2,2,2,2,3,1,3,4,2
733,1008,693,1,4,2,4,1,1,3,4,2
734,1008,291,1,1,2,2,3,1,3,2,2
735,1008,711,2,4,2,2,3,1,3,4,1
736,1008,761,1,4,2,4,3,1,3,4,1
737,1008,750,1,2,1,4,3,2,3,1,0
738,1008,684,1,4,2,4,3,1,3,2,1
739,1008,264,1,2,4,4,3,1,3,4,1
740,1008,693,1,4,4,2,3,1,1,4,1
741,1008,285,1,1,2,2,3,2,3,4,1
742,1008,281,1,1,2,2,3,1,3,2,2
743,1008,283,1,2,4,4,3,1,3,4,2
744,1008,261,1,2,4,2,3,1,3,4,1
745,1008,711,2,4,4,4,2,1,1,2,1
746,1008,255,1,2,2,2,3,1,3,1,3
747,1008,750,2,2,2,1,3,2,3,4,1
748,1008,274,1,2,2,4,3,1,3,2,1
749,1008,689,1,2,4,4,3,1,3,4,5
750,1008,691,2,2,4,2,3,2,3,4,1
751,1008,727,1,4,4,4,2,1,3,4,2
752,1008,270,1,2,4,4,3,2,3,4,1
753,1008,255,2,4,4,4,3,1,1,4,0
754,1008,759,1,2,1,2,3,1,3,4,0
755,1008,264,1,2,4,4,3,1,1,4,2
756,1008,291,2,2,4,2,3,1,3,2,3
757,1008,273,1,2,1,2,3,2,3,4,1
758,1008,750,1,1,2,2,3,1,3,4,0
759,1008,281,1,2,2,2,2,2,3,4,4
760,1008,295,1,2,2,4,3,1,3,4,0
761,1008,270,1,2,2,4,3,1,3,2,2
762,1008,761,1,4,4,2,3,1,3,1,2
763,1008,721,2,4,4,2,3,1,3,2,1
764,1008,691,1,2,2,1,3,1,3,4,1
765,1008,283,1,2,4,2,3,2,3,4,4
766,1008,721,1,2,4,4,3,1,3,1,1
767,1008,739,1,2,4,2,3,1,3,1,1
768,1008,255,2,4,4,2,1,1,3,4,0
769,1008,264,1,2,2,1,2,2,3,1,2
770,1008,739,2,4,4,4,3,2,3,4,1
771,1008,701,1,2,4,4,3,1,1,4,1
772,1008,281,1,2,2,4,1,1,3,4,1
773,1008,295,1,2,2,4,3,1,3,4,1
774,1008,273,2,2,1,4,3,2,3,4,2
775,1008,291,1,4,4,2,1,1,3,2,3
776,1008,261,1,4,2,2,3,1,3,2,3
777,1008,684,1,2,4,2,3,1,1,4,3
778,1008,746,1,4,4,4,3,1,3,2,4
779,1008,701,1,2,2,1,3,2,3,4,1
780,1008,273,1,2,4,4,3,1,3,2,0
781,1008,727,1,4,4,4,3,1,1,2,1
782,1008,285,1,2,2,2,1,2,3,4,1
783,1008,691,1,4,2,4,3,1,3,1,1
784,1008,721,1,4,4,2,3,2,3,2,1
785,1008,695,1,2,4,4,2,1,3,1,1
786,1008,746,2,4,2,4,3,1,3,2,3
787,1008,727,1,4,2,4,3,1,3,4,2
788,1008,689,1,4,2,4,3,1,3,4,4
789,1008,711,1,1,4,2,3,1,3,2,1
790,1008,274,1,2,4,2,3,1,3,4,1
791,1008,746,1,2,2,2,1,1,3,4,4
792,1008,695,1,2,1,2,2,1,3,4,1
793,1008,701,1,4,4,2,3,1,1,1,1
794,1008,759,1,2,2,1,3,2,3,4,2
795,1008,270,1,4,2,4,3,1,3,2,1
796,1008,693,1,2,4,1,3,1,3,4,1
797,1008,283,1,4,4,4,3,1,3,2,3
798,1008,684,1,2,2,4,3,1,3,2,1
799,1008,761,1,2,2,1,3,1,3,2,1
800,1008,285,1,4,4,4,3,1,3,4,1
801,1008,695,1,4,2,2,3,1,3,2,1
802,1008,759,1,4,2,2,3,1,3,2,0
803,1008,739,1,4,2,2,1,1,3,4,1
804,1008,261,1,4,2,4,2,1,3,2,3
805,1008,689,1,4,4,2,3,1,3,2,4
806,1008,274,1,4,2,4,3,2,3,4,2
807,1008,750,1,1,2,4,3,1,3,4,0
808,1008,759,2,2,4,2,3,1,3,2,1
809,1008,255,1,2,2,4,1,1,3,4,3
810,1008,295,1,2,1,4,2,1,3,2,3
811,1008,273,2,4,2,2,3,1,3,4,0
812,1008,746,1,2,1,4,3,1,3,4,3
813,1008,261,1,4,4,4,3,1,3,4,2
814,1008,285,2,4,4,2,2,1,3,4,1
815,1008,684,1,4,1,2,3,1,3,4,2
816,1008,689,2,4,4,2,2,1,2,4,4
817,1008,701,1,2,4,2,3,2,3,2,1
818,1008,270,1,4,4,2,3,1,3,1,2
819,1008,761,2,4,2,4,3,1,1,2,1
820,1008,739,1,4,2,4,3,1,3,4,1
821,1008,283,1,1,4,4,3,1,3,4,4
822,1008,727,2,4,2,2,3,1,3,4,2
823,1008,274,1,2,2,2,3,1,3,4,1
824,1008,291,1,2,2,2,1,1,3,1,3
825,1008,691,1,2,4,2,3,1,3,4,1
826,1008,281,1,2,4,2,3,2,3,4,3
827,1008,695,1,4,2,4,3,1,3,4,1
828,1008,711,1,2,4,4,1,1,3,4,1
829,1008,721,1,1,2,4,3,1,3,4,1
830,1008,693,1,2,1,4,2,2,3,4,1
831,1008,264,1,2,4,4,3,1,3,1,2
832,1009,286,2,2,2,2,1,1,3,4,3
833,1009,276,1,1,2,2,3,2,3,4,4
834,1009,277,2,4,4,2,3,1,3,2,4
835,1009,262,1,2,2,2,3,2,3,4,5
836,1009,743,1,1,2,4,3,1,3,1,2
837,1009,706,2,2,2,1,3,1,3,2,3
838,1009,679,1,2,2,2,3,1,3,1,2
839,1009,762,2,2,4,2,3,1,3,4,1
840,1009,754,1,4,1,4,3,1,3,4,2
841,1009,701,2,4,2,2,1,1,3,4,1
842,1009,292,1,4,2,2,3,2,3,2,3
843,1009,282,1,1,2,4,3,1,3,4,1
844,1009,293,1,2,4,2,3,1,3,4,1
845,1009,251,1,4,4,2,2,1,1,2,5
846,1009,684,1,2,1,4,3,2,3,2,2
847,1009,740,2,4,4,4,3,2,3,2,2
848,1009,676,1,2,4,2,3,1,3,4,1
849,1009,283,1,2,1,4,3,2,2,2,2
850,1009,251,2,4,2,2,3,1,3,1,4
851,1009,741,2,2,4,2,2,1,3,4,2
852,1009,291,1,4,4,2,3,1,3,2,3
853,1009,288,2,4,4,2,1,1,3,4,2
854,1009,263,1,2,4,4,3,1,3,4,3
855,1009,250,2,2,2,4,1,2,3,4,4
856,1009,270,1,2,2,2,3,1,3,4,1
857,1009,249,1,4,1,2,3,2,3,4,4
858,1009,273,1,4,4,2,3,1,3,4,5
859,1009,713,1,2,4,1,3,1,3,4,1
860,1009,684,1,2,4,4,3,1,3,2,3
861,1009,741,1,2,4,2,3,1,3,4,2
862,1009,288,1,4,4,4,3,1,1,4,3
863,1009,281,2,2,4,4,2,1,3,4,1
864,1009,249,1,2,2,1,2,1,3,2,5
865,1009,724,1,1,2,4,3,1,3,1,2
866,1009,715,1,2,2,4,3,1,3,4,1
867,1009,273,1,4,2,2,1,1,3,4,4
868,1009,714,1,2,4,1,3,1,3,4,1
869,1009,680,1,2,2,4,3,1,3,2,1
870,1009,752,1,2,4,4,3,1,3,2,1
871,1009,707,1,2,4,1,3,2,3,4,1
872,1009,692,1,1,2,4,3,1,3,1,1
873,1009,739,2,4,2,4,3,2,3,4,1
874,1009,283,1,1,4,4,3,1,1,4,2
875,1009,724,1,4,4,1,2,2,3,4,3
876,1009,676,1,4,4,4,3,1,1,2,1
877,1009,740,1,4,4,2,3,1,3,4,1
878,1009,714,1,4,1,4,3,1,3,2,1
879,1009,253,1,4,4,4,3,1,3,2,5
880,1009,292,2,4,2,2,3,1,3,4,3
881,1009,267,1,4,2,2,3,1,3,2,3
882,1009,286,1,4,2,4,2,1,3,4,2
883,1009,274,1,4,2,2,3,2,3,4,4
884,1009,751,1,1,2,2,3,1,1,4,2
885,1009,278,1,4,2,4,1,1,3,4,1
886,1009,285,1,4,1,4,3,2,3,4,2
887,1009,267,1,2,4,4,3,1,3,4,2
888,1009,266,1,1,2,2,3,2,3,4,2
889,1009,268,1,4,4,4,3,1,3,4,1
890,1009,271,1,1,4,4,2,1,3,4,1
891,1009,270,2,4,4,1,1,1,2,4,1
892,1009,249,1,2,2,4,3,1,3,1,4
893,1009,253,2,4,4,2,3,1,3,4,4
894,1009,689,1,4,2,4,3,1,3,1,1
895,1009,274,2,4,2,4,3,1,3,1,4
896,1009,267,2,4,4,2,3,1,3,4,3
897,1009,254,1,4,4,1,3,2,3,2,5
898,1009,749,1,2,2,4,3,1,3,4,3
899,1009,269,1,4,4,4,3,1,3,4,2
900,1009,678,2,4,2,2,3,1,1,4,2
901,1009,255,1,2,4,4,3,1,1,4,4
902,1009,273,1,4,4,2,3,1,3,2,5
903,1009,732,2,2,4,2,3,1,3,4,1
904,1009,286,1,2,2,1,3,2,3,4,1
905,1009,274,1,2,4,2,3,1,3,4,3
906,1009,274,1,4,4,4,1,1,3,4,4
907,1009,262,1,2,4,1,2,2,3,4,3
908,1009,269,1,4,4,4,2,1,3,4,2
909,1009,715,1,2,4,1,3,1,3,4,1
910,1009,255,1,2,1,2,3,1,3,2,3
911,1009,684,1,4,4,2,3,1,3,4,3
912,1009,690,1,2,4,4,3,1,3,1,2
913,1009,291,2,2,4,2,3,1,3,2,3
914,1009,271,1,2,2,2,1,1,3,4,1
915,1009,270,1,2,2,2,3,1,3,4,1
916,1009,751,2,2,4,2,3,1,3,4,3
917,1009,715,1,2,1,4,2,2,3,2,1
918,1009,706,1,1,4,2,3,1,2,2,3
919,1009,697,1,2,4,1,3,2,3,4,2
920,1009,759,1,2,4,4,3,1,1,4,1
921,1009,725,1,2,1,2,3,2,3,2,1
922,1009,716,2,2,2,2,1,1,2,4,1
923,1009,292,1,4,4,4,3,1,3,1,3
924,1009,272,2,2,4,2,3,1,3,2,2
925,1009,293,1,4,2,2,3,1,3,4,1
926,1009,293,1,2,4,2,3,1,3,4,1
927,1009,274,1,4,4,4,3,1,3,1,5
928,1009,724,2,4,4,4,1,1,3,4,2
929,1009,690,1,2,2,4,3,1,3,2,2
930,1009,743,1,4,4,2,1,1,3,4,1
931,1009,296,1,4,1,4,3,2,3,4,1
932,1009,707,1,4,2,4,1,1,3,4,1
933,1009,692,1,2,1,2,3,2,3,4,2
934,1009,282,1,2,4,2,3,1,3,2,2
935,1009,284,1,2,2,4,1,1,3,4,2
936,1009,294,1,2,1,4,3,1,3,2,3
937,1009,263,1,4,4,4,3,1,3,1,4
938,1009,679,1,2,2,1,2,2,3,4,3
939,1009,255,1,2,4,2,3,1,3,1,4
940,1009,296,2,4,2,2,3,2,3,4,1
941,1009,253,1,4,2,2,3,1,3,4,5
942,1009,752,1,2,1,4,2,2,3,4,2
943,1009,263,1,4,4,4,2,1,1,2,3
944,1009,271,1,2,2,2,2,2,3,2,2
945,1009,717,1,1,2,4,3,1,3,4,1
946,1009,740,2,4,2,2,3,1,3,4,1
947,1009,278,1,2,4,4,3,1,3,2,1
948,1009,733,2,2,4,2,2,1,1,4,3
949,1009,748,1,1,4,2,3,1,3,4,1
950,1009,293,1,2,4,4,3,1,1,4,2
951,1009,691,1,2,1,4,3,1,3,4,1
952,1009,713,1,4,4,1,3,2,3,4,1
953,1009,296,1,1,2,2,3,1,3,2,1
954,1009,731,1,2,4,4,3,1,3,2,1
955,1009,739,1,4,2,2,3,1,2,2,1
956,1009,272,1,2,4,4,3,1,3,2,2
957,1009,268,2,4,4,4,3,1,3,1,2
958,1009,691,1,2,1,2,3,2,3,4,1
959,1009,754,2,4,4,1,2,1,3,2,2
960,1009,690,1,4,4,4,3,1,3,1,2
961,1009,748,2,4,2,4,1,1,3,4,1
962,1009,289,1,2,4,4,3,1,3,2,4
963,1009,276,1,1,2,4,3,1,3,2,5
964,1009,277,2,4,4,2,2,1,1,4,3
965,1009,717,1,4,2,2,1,1,3,2,1
966,1009,676,1,2,4,4,3,1,2,4,1
967,1009,739,1,4,2,4,3,1,1,4,1
968,1009,291,1,4,2,4,1,1,3,4,3
969,1009,254,2,2,4,4,3,1,1,4,5
970,1009,281,1,4,2,1,3,1,3,4,1
971,1009,713,1,2,4,2,3,1,3,1,1
972,1009,697,2,4,2,2,3,1,3,2,2
973,1009,716,1,2,2,1,3,1,3,4,1
974,1009,283,1,2,1,2,3,1,3,2,3
975,1009,254,1,4,4,1,1,2,3,2,5
976,1009,728,1,4,4,4,3,1,3,2,1
977,1009,678,1,4,2,4,1,1,3,4,3
978,1009,751,1,4,2,2,3,1,3,4,2
979,1009,701,2,4,2,4,3,1,3,1,1
980,1009,293,2,4,2,2,3,1,3,2,3
981,1009,686,1,2,2,2,3,1,3,2,1
982,1009,748,1,4,2,2,3,1,3,2,1
983,1009,731,1,2,2,4,3,1,3,1,1
984,1009,294,2,2,4,4,1,1,3,4,1
985,1009,272,1,2,4,4,2,1,3,4,2
986,1009,259,1,4,1,4,3,2,3,4,2
987,1009,267,1,1,4,2,3,1,3,2,3
988,1009,266,2,4,2,4,1,2,3,4,0
989,1009,250,1,2,2,4,3,1,3,4,3
990,1009,717,2,4,2,4,3,1,1,2,1
991,1009,743,1,2,2,1,3,1,3,4,1
992,1009,714,1,2,2,2,1,1,3,4,1
993,1009,762,1,4,4,1,3,1,3,2,1
994,1009,733,2,4,2,2,3,1,3,4,3
995,1009,251,1,4,2,4,3,1,3,2,4
996,1009,686,1,4,2,4,3,1,1,2,1
997,1009,293,1,4,2,2,1,1,3,2,1
998,1009,266,1,4,4,4,3,2,3,4,2
999,1009,749,1,2,4,4,3,1,1,4,3
1000,1009,762,2,2,4,2,3,1,3,2,1
1001,1009,706,1,2,2,4,3,1,3,1,3
1002,1009,716,2,2,4,4,1,1,3,4,1
1003,1009,692,1,4,2,1,3,1,3,4,1
1004,1009,284,1,2,1,4,3,2,3,4,1
1005,1009,291,2,2,2,2,1,1,3,4,4
1006,1009,250,1,2,2,4,3,1,3,2,4
1007,1009,728,1,4,4,4,3,1,3,4,1
1008,1009,678,1,1,4,2,3,1,3,4,2
1009,1009,731,2,2,4,2,3,1,3,4,1
1010,1009,759,1,2,2,2,1,1,3,4,1
1011,1009,278,1,4,1,4,3,2,3,4,1
1012,1009,689,1,2,4,4,3,1,2,4,1
1013,1009,285,1,4,2,4,3,1,3,4,1
1014,1009,267,1,4,4,4,3,1,3,1,4
1015,1009,282,2,4,2,4,3,2,3,2,2
1016,1009,289,1,4,4,4,3,1,3,2,4
1017,1009,259,1,2,2,1,3,1,3,4,3
1018,1009,276,1,1,4,2,3,1,3,4,4
1019,1009,288,1,2,4,2,3,1,3,4,3
1020,1009,274,1,4,1,2,3,2,3,4,5
1021,1009,262,1,2,4,4,3,1,3,1,5
1022,1009,281,2,4,4,4,3,1,3,2,1
1023,1009,725,1,2,2,2,1,1,2,4,1
1024,1009,733,1,2,4,2,3,1,3,4,3
1025,1009,741,1,2,4,4,3,1,3,1,2
1026,1009,707,1,2,4,1,3,2,3,4,1
1027,1009,285,1,4,4,4,3,1,1,2,2
1028,1009,284,1,4,2,1,1,1,3,4,3
1029,1009,289,2,4,4,4,1,1,3,4,3
1030,1009,267,1,2,4,2,3,1,1,4,4
1031,1009,269,2,2,4,2,2,1,3,2,2
1032,1009,697,1,4,2,4,3,1,3,2,3
1033,1009,759,1,2,2,4,3,1,3,2,1
1034,1009,680,2,4,2,4,3,1,3,2,3
1035,1009,689,1,2,2,4,1,1,3,4,2
1036,1009,732,1,1,4,4,3,1,1,2,1
1037,1009,291,1,2,4,2,3,2,3,4,3
1038,1009,291,1,4,2,4,3,1,3,2,3
1039,1009,294,1,4,2,4,1,1,3,4,2
1040,1009,259,1,2,4,1,3,1,3,4,3
1041,1009,268,1,2,4,2,3,1,3,1,3
1042,1009,277,1,2,1,2,3,1,3,2,3
1043,1009,728,1,4,4,2,3,1,3,4,1
1044,1009,749,1,2,1,2,3,1,3,2,4
1045,1009,691,1,2,4,4,3,1,1,4,1
1046,1009,686,1,2,2,4,3,2,3,4,1
1047,1009,701,2,4,4,4,3,1,1,2,1
1048,1009,680,1,4,2,2,3,1,3,4,2
1049,1009,754,1,4,1,2,3,2,3,2,3
1050,1009,725,1,2,4,2,3,1,3,2,1
1051,1009,679,2,2,1,2,1,1,3,4,2
1052,1009,752,1,1,4,2,3,2,3,4,2
1053,1009,732,2,2,4,4,3,1,3,4,1
1054,1009,292,1,2,1,2,3,2,3,4,2
1055,1009,267,1,1,2,2,3,2,3,2,3
1056,1009,282,1,2,4,4,3,1,3,1,1
1057,1009,284,2,2,4,1,3,1,3,4,2
1058,1009,291,1,2,4,4,3,1,3,1,3
1059,1009,289,2,4,2,4,2,1,1,4,3
1060,1009,291,1,2,2,1,3,1,3,2,3
1061,1009,286,1,4,2,2,3,2,3,4,2
1062,1009,294,1,2,2,2,1,1,3,4,2
1063,1009,272,1,4,1,4,3,2,3,2,2
1064,1009,274,2,2,4,2,1,1,1,4,4
1065,1009,293,1,4,2,4,3,1,3,4,2
1066,1009,259,1,2,2,4,3,1,3,4,2
1067,1009,293,2,2,4,2,1,1,3,4,2
1068,1009,276,1,4,1,4,3,2,3,4,4
1069,1009,267,1,1,2,2,3,1,3,4,3
1070,1009,288,1,2,2,4,1,1,3,4,2
1071,1009,263,1,2,4,1,3,2,3,4,3
1072,1009,266,1,1,2,2,3,1,3,4,2
1073,1009,283,1,4,2,4,3,1,3,2,2
1074,1009,268,1,4,2,4,3,1,3,1,2
1075,1009,254,1,4,2,2,1,1,3,4,5
1076,1009,274,1,4,2,4,3,1,1,4,4
1077,1009,277,1,2,2,4,3,1,3,2,4
1078,1009,271,1,4,4,4,3,1,1,4,2
1079,1009,262,1,4,4,2,3,2,3,4,4
1080,1009,281,1,2,4,4,3,1,3,2,1
1081,1009,250,1,4,2,2,3,1,3,2,4
1082,1009,728,1,2,4,1,3,1,3,4,1
1083,1009,749,1,1,2,4,3,1,3,2,3
1084,1009,269,2,4,4,4,3,1,1,2,2
1085,1009,270,1,4,4,2,3,1,3,2,1
1086,1009,249,1,4,2,1,3,2,3,2,4
1087,1009,717,1,2,4,4,3,1,3,2,1
1088,1009,691,1,2,4,4,3,1,2,2,1
1089,1009,678,1,2,4,4,3,1,1,2,2
1090,1009,724,1,4,1,4,3,2,3,2,2
1091,1009,731,1,4,4,2,3,1,1,4,1
1092,1009,706,1,2,4,2,3,2,3,4,3
1093,1009,748,2,2,4,2,3,1,3,4,1
1094,1009,740,1,4,2,4,1,1,3,4,1
1095,1009,754,1,4,4,2,3,1,3,2,2
1096,1009,679,1,4,2,1,3,2,3,2,2
1097,1009,701,1,4,2,2,3,1,3,2,1
1098,1009,680,1,2,1,2,2,2,3,4,2
1099,1009,251,1,2,4,4,3,1,3,1,4
1100,1009,686,1,4,4,4,1,1,3,4,1
1101,1009,690,1,4,4,4,3,1,3,4,2
1102,1009,676,1,2,2,4,3,1,1,2,1
1103,1009,743,1,2,1,2,1,2,3,4,2
1104,1009,715,1,4,2,4,3,1,3,1,1
1105,1009,273,2,4,4,4,1,1,3,2,5
1106,1009,713,1,4,1,2,3,1,3,4,1
1107,1009,759,1,4,2,2,3,1,3,4,1
