,userID,itemID,gender,opennessToExperience,conscientiousness,extraversion,agreeableness,emotionalStability,distance,timeAvailable,temperature,crowdedness,knowledgeOfSurroundings,season,budget,daytime,weather,companion,mood,weekday,travelGoal,transport,category1,category2,category3,rating
632,21.0,8.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,14.0,26.0,3.0
633,21.0,8.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,15.0,26.0,3.0
634,22.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,14.0,26.0,5.0
635,22.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,18.0,26.0,5.0
636,22.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,14.0,26.0,5.0
637,22.0,5.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,27.0,5.0
638,22.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
639,22.0,6.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,16.0,26.0,1.0
640,22.0,6.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
641,22.0,6.0,1.0,2.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,26.0,2.0
642,23.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,14.0,26.0,3.0
643,23.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,1.0
644,23.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,27.0,1.0
645,23.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,14.0,26.0,4.0
646,23.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
647,23.0,6.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,26.0,5.0
648,23.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,1.0
649,23.0,6.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,26.0,4.0
650,23.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,15.0,26.0,1.0
651,23.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
652,23.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,19.0,26.0,4.0
653,23.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
654,23.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,13.0,26.0,3.0
655,23.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18.0,26.0,1.0
656,23.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,14.0,26.0,4.0
657,23.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,19.0,27.0,2.0
658,23.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,1.0
659,23.0,1.0,1.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,5.0
660,23.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,26.0,4.0
661,23.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,1.0
662,23.0,7.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,1.0
663,23.0,7.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,14.0,26.0,4.0
664,23.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,4.0
665,23.0,7.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,26.0,2.0
666,23.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,14.0,26.0,3.0
667,23.0,7.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,1.0
668,23.0,7.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,20.0,27.0,1.0
669,23.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
670,24.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,18.0,26.0,2.0
671,24.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,14.0,26.0,2.0
672,24.0,4.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
673,24.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,18.0,26.0,1.0
674,24.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,15.0,26.0,2.0
675,24.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
676,24.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,20.0,26.0,1.0
677,24.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,14.0,26.0,1.0
678,24.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
679,24.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,20.0,26.0,2.0
680,24.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,1.0,1.0,14.0,26.0,1.0
681,24.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
682,24.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,18.0,26.0,5.0
683,24.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,5.0
684,24.0,3.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,19.0,26.0,4.0
685,24.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
686,24.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,18.0,26.0,5.0
687,24.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,5.0
688,24.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,14.0,26.0,5.0
689,24.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
690,24.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,20.0,26.0,4.0
691,24.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
692,24.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,26.0,5.0
693,24.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,1.0,14.0,26.0,5.0
694,24.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
695,24.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,19.0,26.0,2.0
696,24.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
697,24.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,14.0,26.0,5.0
698,24.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
699,24.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,19.0,26.0,5.0
700,24.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
701,24.0,3.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
702,24.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,15.0,26.0,3.0
703,24.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
704,24.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,19.0,26.0,2.0
705,24.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,14.0,26.0,5.0
706,24.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
707,24.0,6.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,26.0,3.0
708,24.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,13.0,26.0,2.0
709,24.0,6.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,20.0,27.0,1.0
710,24.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,13.0,26.0,3.0
711,24.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,19.0,26.0,2.0
712,24.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
713,24.0,6.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,20.0,26.0,2.0
714,24.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
715,24.0,6.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,26.0,2.0
716,24.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,26.0,1.0
717,24.0,6.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,19.0,26.0,2.0
718,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,5.0
719,24.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18.0,26.0,3.0
720,24.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,26.0,4.0
721,24.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,4.0
722,24.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,20.0,26.0,4.0
723,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
724,24.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,14.0,26.0,4.0
725,24.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
726,24.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,14.0,26.0,4.0
727,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
728,24.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,19.0,26.0,3.0
729,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
730,24.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,15.0,26.0,2.0
731,24.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,4.0
732,24.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,26.0,3.0
733,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,18.0,26.0,5.0
734,24.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
735,24.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
736,24.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,14.0,26.0,3.0
737,24.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,2.0
738,24.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,27.0,4.0
739,24.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,14.0,26.0,3.0
740,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
741,24.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,19.0,26.0,3.0
742,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
743,24.0,1.0,1.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,14.0,26.0,3.0
744,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,3.0
745,24.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,19.0,26.0,3.0
746,24.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
747,24.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
748,24.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,26.0,3.0
749,24.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
750,24.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,15.0,26.0,3.0
751,24.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,13.0,26.0,2.0
752,24.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,26.0,2.0
753,24.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,26.0,3.0
754,24.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,14.0,26.0,4.0
755,24.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,2.0
756,24.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,19.0,26.0,2.0
757,24.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
758,24.0,7.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,27.0,3.0
759,24.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,5.0,2.0,1.0,14.0,26.0,5.0
760,24.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
761,24.0,7.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,19.0,26.0,3.0
